,id,popularity,title,vote_average,vote_count
1967,37775,8.181,"Bianco, rosso e Verdone",7.4,653
1968,14534,11.404,Rudy,7.4,563
1969,13189,12.782,A Christmas Carol,7.4,286
1970,10437,11.814,The Muppet Christmas Carol,7.4,797
1971,283591,12.96,The Secret Scripture,7.4,251
1972,590223,26.899,Love and Monsters,7.4,3497
1973,506528,12.894,Harriet,7.4,680
1974,454626,69.08,Sonic the Hedgehog,7.4,8664
1975,12776,8.462,Johnny Stecchino,7.4,946
1976,11230,20.348,Drunken Master,7.4,795
1977,536554,320.06,M3GAN,7.4,2560
1978,90369,12.702,Now Is Good,7.4,1026
1979,46838,11.81,Tucker and Dale vs. Evil,7.4,2407
1980,36040,11.393,Walkabout,7.4,330
1981,13188,13.178,Scrooge,7.4,248
1982,8056,6.676,Train of Life,7.4,248
1983,3063,11.952,Duck Soup,7.4,659
1984,546121,17.943,Run,7.4,2102
1985,10975,19.802,Operation Condor,7.4,454
1986,9065,7.356,Europa,7.4,254
1987,212167,16.219,Patema Inverted,7.4,354
1988,4147,22.632,Road to Perdition,7.4,3199
1989,488,11.937,The African Queen,7.4,801
1990,228,10.277,The Blue Angel,7.4,266
1991,184,15.814,Jackie Brown,7.4,5660
1992,25793,11.591,Precious,7.4,1477
1993,13949,11.502,Persuasion,7.4,253
1994,2748,7.545,Journey to Italy,7.4,236
1995,658,30.992,Goldfinger,7.4,3135
1996,116,14.661,Match Point,7.4,3672
1997,474395,20.933,Teen Titans Go! To the Movies,7.4,1003
1998,140823,11.614,Saving Mr. Banks,7.4,3044
1999,399404,20.146,Darkest Hour,7.4,4640
2000,242643,13.52,Batman: Assault on Arkham,7.4,993
2001,6003,20.21,Romeo and Juliet,7.4,582
2002,476299,25.501,Ghostland,7.3,2090
2003,315635,75.485,Spider-Man: Homecoming,7.3,19948
2004,37799,30.745,The Social Network,7.3,10828
2005,15601,18.573,Scooby-Doo! and the Cyber Chase,7.3,453
2006,15392,15.053,Crossroads,7.3,355
2007,14621,14.94,Lean On Me,7.3,255
2008,535356,10.908,Elisa & Marcela,7.3,343
2009,33436,9.014,The Brain,7.3,233
2010,19673,11.441,Sexmission,7.3,240
2011,11673,8.48,Cyrano de Bergerac,7.3,648
2012,6404,13.887,Nosferatu the Vampyre,7.3,688
2013,874,12.363,A Man for All Seasons,7.3,353
2014,574093,7.809,Float,7.3,226
2015,113082,125.489,Berserk: The Golden Age Arc I - The Egg of the King,7.3,391
2016,31023,9.114,Butterfly,7.3,202
2017,21484,20.313,Possession,7.3,838
2018,4107,9.268,Bloody Sunday,7.3,265
2019,88,20.571,Dirty Dancing,7.3,5492
2020,818750,28.201,The In Between,7.3,590
2021,342737,9.352,20th Century Women,7.3,1024
2022,1427,36.291,Perfume: The Story of a Murderer,7.3,4035
2023,545609,47.225,Extraction,7.3,4948
2024,82695,17.689,Les Misérables,7.3,4867
2025,10144,97.36,The Little Mermaid,7.3,6977
2026,934433,1243.659,Scream VI,7.3,1079
2027,637693,47.776,Spirit Untamed,7.3,450
2028,14073,9.567,Jodhaa Akbar,7.3,212
2029,13446,7.012,Withnail & I,7.3,463
2030,570661,12.866,The Collini Case,7.3,300
2031,265712,295.33,Stand by Me Doraemon,7.3,417
2032,132363,10.912,The Butler,7.3,2682
2033,9571,16.527,Dazed and Confused,7.3,1760
2034,497698,73.196,Black Widow,7.3,8881
2035,484862,15.698,Scooby-Doo! & Batman: The Brave and the Bold,7.3,202
2036,416477,12.059,The Big Sick,7.3,2191
2037,75656,36.899,Now You See Me,7.3,14425
2038,7862,12.232,The Counterfeiters,7.3,528
2039,425,81.08,Ice Age,7.3,11952
2040,27275,8.936,G.O.R.A.,7.3,277
2041,22803,61.237,Law Abiding Citizen,7.3,4421
2042,10857,9.403,When the Wind Blows,7.3,226
2043,1429,13.625,25th Hour,7.3,2082
2044,470,12.47,21 Grams,7.3,2766
2045,239877,5.242,The Mafia Kills Only in Summer,7.3,1054
2046,20620,8.191,Seconds,7.3,284
2047,11644,14.011,Blow Out,7.3,1179
2048,9539,23.986,Martyrs,7.3,2312
2049,4816,13.826,Ghost Dog: The Way of the Samurai,7.3,997
2050,4710,11.354,Masculin Féminin,7.3,318
2051,1923,16.941,Twin Peaks: Fire Walk with Me,7.3,1657
2052,381,12.923,To Catch a Thief,7.3,1289
2053,550231,20.843,The Secret: Dare to Dream,7.3,497
2054,250,5.848,In China They Eat Dogs,7.3,220
2055,58,82.898,Pirates of the Caribbean: Dead Man's Chest,7.3,14472
2056,420809,36.772,Maleficent: Mistress of Evil,7.3,5510
2057,376869,9.794,Neerja,7.3,203
2058,259316,50.022,Fantastic Beasts and Where to Find Them,7.3,17598
2059,57361,11.166,The Yellow Sea,7.3,420
2060,14698,9.935,"Suddenly, Last Summer",7.3,230
2061,451751,10.853,American Satan,7.3,222
2062,11206,13.522,Wait Until Dark,7.3,443
2063,2860,11.977,Claire's Knee,7.3,207
2064,571468,9.737,Freaks Out,7.3,772
2065,504608,19.977,Rocketman,7.3,4159
2066,318846,21.121,The Big Short,7.3,8054
2067,298582,9.591,Full Out,7.3,316
2068,26030,6.91,Bob le Flambeur,7.3,206
2069,801,15.23,"Good Morning, Vietnam",7.3,2330
2070,690,8.631,Pickpocket,7.3,420
2071,49051,54.134,The Hobbit: An Unexpected Journey,7.3,17008
2072,11426,10.964,From Here to Eternity,7.3,535
2073,3109,11.271,The Quiet Man,7.3,430
2074,1791,14.95,The Piano Teacher,7.3,915
2075,180,24.119,Minority Report,7.3,7741
2076,483306,5.29,Dear Basketball,7.3,221
2077,433498,18.126,Papillon,7.3,1696
2078,420814,16.148,Christopher Robin,7.3,2467
2079,381288,58.61,Split,7.3,15948
2080,169881,18.603,The Physician,7.3,965
2081,39148,25.956,Dragon Ball: The Path to Power,7.3,299
2082,38528,5.142,Horse Fever,7.3,321
2083,54138,33.188,Star Trek Into Darkness,7.3,8406
2084,6619,9.672,Death in Venice,7.3,413
2085,892,13.66,Delicatessen,7.3,1223
2086,40794,6.593,Loose Cannons,7.3,720
2087,23550,7.16,His Secret Life,7.3,477
2088,11943,28.212,Jeremiah Johnson,7.3,504
2089,2666,21.93,Dark City,7.3,2407
2090,594,24.621,The Terminal,7.3,7003
2091,2841,11.555,A Very Long Engagement,7.3,1053
2092,587792,19.486,Palm Springs,7.3,2520
2093,508763,17.465,A Dog's Way Home,7.3,970
2094,191714,10.07,The Lunchbox,7.3,606
2095,4543,13.572,Monty Python's The Meaning of Life,7.3,1623
2096,2756,17.73,The Abyss,7.3,2488
2097,2639,13.333,Deconstructing Harry,7.3,828
2098,30061,19.236,Justice League: Crisis on Two Earths,7.3,606
2099,15362,9.441,Mesrine: Public Enemy #1,7.3,767
2100,14551,7.757,Winchester '73,7.3,291
2101,8996,9.673,Europa Europa,7.3,203
2102,134,17.359,"O Brother, Where Art Thou?",7.3,3638
2103,407449,9.106,Lucky,7.3,489
2104,965,10.131,The Magnificent Ambersons,7.3,350
2105,610120,5.402,Anima,7.3,371
2106,41662,6.582,3 Women,7.3,231
2107,38142,29.102,5 Centimeters per Second,7.3,1688
2108,13183,33.44,Watchmen,7.3,8230
2109,2977,14.671,Becoming Jane,7.3,1061
2110,304357,11.016,Woman in Gold,7.3,1265
2111,293670,15.632,The Wailing,7.3,1427
2112,10234,15.462,Funny Games,7.3,1552
2113,9589,16.358,Christiane F.,7.3,1169
2114,594328,28.439,Phineas and Ferb: The Movie: Candace Against the Universe,7.3,326
2115,3080,11.154,Top Hat,7.3,259
2116,483980,17.786,Z-O-M-B-I-E-S,7.3,610
2117,82690,53.582,Wreck-It Ralph,7.3,11282
2118,47735,7.781,Summer with Monika,7.3,286
2119,15255,33.353,Undisputed II: Last Man Standing,7.3,672
2120,377,30.81,A Nightmare on Elm Street,7.3,4433
2121,323661,17.592,Mune: Guardian of the Moon,7.3,488
2122,32574,8.805,Meet John Doe,7.3,208
2123,987,10.357,The Front Page,7.3,287
2124,284689,10.726,Testament of Youth,7.3,703
2125,13479,12.811,A Charlie Brown Thanksgiving,7.3,207
2126,11807,10.358,Jab We Met,7.3,223
2127,11502,8.235,Knife in the Water,7.3,369
2128,902,14.612,The City of Lost Children,7.3,918
2129,866,15.085,Finding Neverland,7.3,3297
2130,498248,18.001,Mia and the White Lion,7.3,787
2131,53565,10.926,Steamboat Willie,7.3,430
2132,19120,7.939,Juliet of the Spirits,7.3,261
2133,11948,14.206,"Merry Christmas, Mr. Lawrence",7.3,386
2134,104,17.014,Run Lola Run,7.3,1916
2135,271674,13.858,Suite Française,7.3,1033
2136,77016,17.669,End of Watch,7.3,2847
2137,42726,6.958,A Man and a Woman,7.3,221
2138,38602,13.169,Little Lord Fauntleroy,7.3,237
2139,26405,7.265,Wake in Fright,7.3,228
2140,16234,18.412,Batman Beyond: Return of the Joker,7.3,990
2141,508642,28.653,Gonjiam: Haunted Asylum,7.3,504
2142,390497,8.778,Tunnel,7.3,507
2143,13008,13.472,An American Crime,7.3,574
2144,318121,13.716,The Fundamentals of Caring,7.3,2013
2145,20993,10.551,Brother 2,7.3,227
2146,15384,13.732,Red Cliff II,7.3,386
2147,758323,3274.664,The Pope's Exorcist,7.3,770
2148,409502,38.189,I'm Not Ashamed,7.3,226
2149,11963,14.603,Three Days of the Condor,7.3,964
2150,3131,16.067,Gangs of New York,7.3,5906
2151,112198,9.008,What's in a Name,7.3,1486
2152,36940,8.833,The First Beautiful Thing,7.3,484
2153,11816,9.354,On Golden Pond,7.3,391
2154,590,13.453,The Hours,7.3,1466
2155,324552,169.776,John Wick: Chapter 2,7.3,11478
2156,11868,12.979,Dracula,7.3,495
2157,10669,15.301,Deliverance,7.3,1349
2158,255,8.359,Stolen Kisses,7.3,355
2159,837881,21.339,She Said,7.3,289
2160,807196,14.387,Boiling Point,7.3,343
2161,122917,68.905,The Hobbit: The Battle of the Five Armies,7.3,12967
2162,50848,6.719,The Names of Love,7.3,264
2163,10911,17.282,The Guns of Navarone,7.3,668
2164,9652,11.371,The Passenger,7.3,419
2165,759,12.749,Gentlemen Prefer Blondes,7.3,814
2166,413279,10.404,Team Thor,7.3,477
2167,407448,11.705,Detroit,7.3,1486
2168,24787,12.356,Scooby-Doo! Meets the Boo Brothers,7.3,213
2169,13932,13.897,Jack-Jack Attack,7.3,837
2170,486947,11.908,The Guilty,7.3,1486
2171,403450,5.019,At War for Love,7.3,481
2172,79120,9.661,Weekend,7.3,468
2173,47653,6.851,The Immigrant,7.3,246
2174,15003,9.265,Chocolate,7.3,418
2175,764,127.824,The Evil Dead,7.3,3374
2176,497582,22.856,Enola Holmes,7.3,5331
2177,402693,9.976,100 Meters,7.3,255
2178,167073,14.407,Brooklyn,7.3,2868
2179,604605,22.452,Hello World,7.3,282
2180,540158,12.683,High Strung Free Dance,7.3,202
2181,18785,59.029,The Hangover,7.3,15426
2182,779,7.904,Vampyr,7.3,435
2183,396263,19.92,Gantz:O,7.3,617
2184,201676,13.072,My Little Pony: Equestria Girls,7.3,206
2185,65229,9.349,Tomboy,7.3,601
2186,21348,12.976,Kirikou and the Sorceress,7.3,1000
2187,11499,10.814,Frost/Nixon,7.3,1023
2188,7445,54.564,Brothers,7.3,2998
2189,2502,26.513,The Bourne Supremacy,7.3,6759
2190,809140,31.335,Father Stu,7.3,419
2191,438146,8.063,Birds of Passage,7.3,256
2192,360365,12.805,Tini: The New Life of Violetta,7.3,352
2193,35838,9.625,Tristana,7.3,210
2194,26842,14.383,The Message,7.3,288
2195,408220,18.909,Justice League Dark,7.3,943
2196,205587,23.628,The Judge,7.3,3637
2197,34653,11.951,A Single Man,7.3,1390
2198,16274,10.94,Holiday,7.3,201
2199,425373,9.06,The Miracle Season,7.3,272
2200,119450,50.411,Dawn of the Planet of the Apes,7.3,10092
2201,14554,9.032,Bad Day at Black Rock,7.3,305
2202,10794,18.492,The Party,7.3,642
2203,10312,16.144,Patch Adams,7.3,2905
2204,3121,7.128,Nashville,7.3,326
2205,114150,24.684,Pitch Perfect,7.3,6089
2206,7979,13.187,The Kite Runner,7.3,1036
2207,6949,9.1,"What's Up, Doc?",7.3,304
2208,2640,16.878,Heathers,7.3,1446
2209,1414,8.67,Lovers of the Arctic Circle,7.3,212
2210,306745,10.46,Freeheld,7.3,590
2211,259761,4.791,Lights Out,7.3,319
2212,30497,22.385,The Texas Chain Saw Massacre,7.3,2732
2213,21032,19.155,Balto,7.3,1839
2214,4771,19.553,Gone Baby Gone,7.3,3283
2215,614696,26.409,#Alive,7.3,1503
2216,338766,16.414,Hell or High Water,7.3,4022
2217,121642,6.431,Twice Born,7.3,415
2218,199,22.467,Star Trek: First Contact,7.3,1531
2219,400617,14.863,Phantom Thread,7.3,3118
2220,64246,10.241,Colorful,7.3,234
2221,19067,7.608,The Duellists,7.3,440
2222,440596,10.658,Kiss and Cry,7.3,395
2223,356296,9.463,Suburra,7.3,1170
2224,44264,15.056,True Grit,7.3,4760
2225,10647,17.645,Pay It Forward,7.3,1582
2226,632617,14.149,C'mon C'mon,7.3,503
2227,140607,48.516,Star Wars: The Force Awakens,7.3,17987
2228,552,9.18,Bread and Tulips,7.3,241
2229,948713,1085.409,The Last Kingdom: Seven Kings Must Die,7.3,329
2230,228194,19.077,The Hundred-Foot Journey,7.3,1293
2231,121875,12.491,In the House,7.3,729
2232,9587,15.147,Little Women,7.3,1091
2233,785663,10.315,Old Henry,7.3,332
2234,53457,11.595,Sarah's Key,7.3,632
2235,14447,15.508,A Matter of Loaf and Death,7.3,419
2236,3176,17.655,Battle Royale,7.3,2955
2237,837,17.009,Videodrome,7.3,1863
2238,18311,16.262,Days of Being Wild,7.3,384
2239,850,9.3,A Christmas Story,7.3,1085
2240,87,30.957,Indiana Jones and the Temple of Doom,7.3,8063
2241,787428,8.928,Two Distant Strangers,7.3,341
2242,435577,14.097,The 12th Man,7.3,448
2243,197082,8.246,Venus in Fur,7.3,610
2244,57212,34.276,War Horse,7.3,3072
2245,537681,10.914,Giant Little Ones,7.3,221
2246,93289,6.345,Now Where Did the Seventh Company Get to?,7.3,296
2247,11368,13.484,Blood Simple,7.3,1170
2248,10112,35.093,The Aristocats,7.3,4527
2249,8337,18.593,They Live,7.3,2566
2250,80184,19.604,The Hidden Face,7.3,900
2251,73624,7.508,The Man from the Future,7.3,322
2252,49538,1.92,X-Men: First Class,7.3,11712
2253,45612,50.666,Source Code,7.3,7469
2254,11713,17.978,Fist of Fury,7.3,780
2255,1802,9.267,La Ceremonie,7.3,260
2256,1265,29.891,Bridge to Terabithia,7.3,4250
2257,318781,12.785,Colonia,7.3,1767
2258,75629,21.742,Evangelion: 3.0 You Can (Not) Redo,7.3,684
2259,286192,9.03,Lava,7.3,974
2260,69735,14.162,Batman: Year One,7.3,810
2261,15600,7.575,Missing,7.3,317
2262,10654,11.911,Hair,7.3,563
2263,9550,20.136,House of Flying Daggers,7.3,1398
2264,1433,12.166,The Devil's Backbone,7.3,1051
2265,27094,8.13,Lenny,7.3,215
2266,11101,15.613,Stalingrad,7.3,466
2267,10938,7.154,Beautiful Thing,7.3,255
2268,1491,26.993,The Illusionist,7.3,4388
2269,14675,5.202,The Awful Truth,7.3,244
2270,12554,10.026,Citizen X,7.3,249
2271,11072,16.632,Blazing Saddles,7.3,1596
2272,5548,23.575,RoboCop,7.3,4379
2273,791177,27.152,Bones and All,7.3,823
2274,651881,9.918,Bye Bye Morons,7.3,710
2275,259693,65.778,The Conjuring 2,7.3,7507
2276,10440,11.961,Manhattan Murder Mystery,7.3,929
2277,7340,24.653,Carrie,7.3,3271
2278,4043,10.206,Law of Desire,7.3,229
2279,518896,68.473,Warriors of Future,7.3,298
2280,58857,23.449,13 Assassins,7.3,957
2281,12140,17.979,Ghost in the Shell 2: Innocence,7.3,724
2282,11886,28.911,Robin Hood,7.3,3923
2283,9609,14.344,Of Mice and Men,7.3,534
2284,985939,276.028,Fall,7.3,2822
2285,512895,19.554,Lady and the Tramp,7.3,1404
2286,408537,6.173,The Distinguished Citizen,7.3,220
2287,61791,37.477,Rise of the Planet of the Apes,7.3,10559
2288,16769,10.686,Coal Miner's Daughter,7.3,208
2289,922,10.665,Dead Man,7.3,1345
2290,33954,8.204,The Hawks and the Sparrows,7.3,284
2291,17687,12.288,The Public Enemy,7.3,282
2292,19666,11.047,Lagaan: Once Upon a Time in India,7.3,476
2293,1672,9.35,The Professional,7.3,437
2294,765245,17.886,Swan Song,7.3,393
2295,59037,4.383,Toxic Love,7.3,212
2296,11305,11.324,Mystery Train,7.3,365
2297,6145,19.975,Fracture,7.3,3494
2298,99861,81.883,Avengers: Age of Ultron,7.3,21250
2299,20246,9.835,The Stranger,7.3,493
2300,9603,28.257,Clueless,7.3,3868
2301,9090,15.901,"To Wong Foo, Thanks for Everything! Julie Newmar",7.3,557
2302,1594,11.897,A Shot in the Dark,7.3,442
2303,424488,12.465,Megan Leavey,7.3,684
2304,15774,7.283,Swades,7.3,269
2305,830,15.76,Forbidden Planet,7.3,779
2306,297,61.296,Meet Joe Black,7.3,4406
2307,43920,10.833,Dog Pound,7.3,336
2308,13933,11.871,One Man Band,7.3,493
2309,10722,6.798,The Day of the Beast,7.3,454
2310,9833,20.649,The Phantom of the Opera,7.3,1431
2311,9325,46.147,The Jungle Book,7.3,5665
2312,1888,7.85,The Fortune Cookie,7.3,261
2313,941,22.428,Lethal Weapon,7.3,4012
2314,64956,7.913,Inception: The Cobol Job,7.3,289
2315,330457,62.939,Frozen II,7.3,8831
2316,127864,7.903,Blancanieves,7.3,212
2317,34433,83.774,Dragon Ball Z: Broly – The Legendary Super Saiyan,7.3,749
2318,861,38.936,Total Recall,7.3,5074
2319,1725,11.64,West Side Story,7.3,1637
2320,177,13.969,The Fisher King,7.3,1154
2321,11663,10.846,The Commitments,7.3,463
2322,9474,19.425,My Name Is Nobody,7.3,808
2323,2525,17.31,The Bible: In the Beginning...,7.3,208
2324,53486,8.209,The Family Friend,7.3,262
2325,17814,12.608,Assault on Precinct 13,7.3,899
2326,449674,6.122,Louis C.K. 2017,7.3,225
2327,300671,45.093,13 Hours: The Secret Soldiers of Benghazi,7.3,3104
2328,75624,38.665,Naruto Shippuden the Movie: Blood Prison,7.3,495
2329,68734,17.103,Argo,7.3,7570
2330,813,31.16,Airplane!,7.3,3915
2331,766,48.492,Army of Darkness,7.3,2694
2332,453278,9.168,The Rider,7.3,434
2333,677179,1450.554,Creed III,7.3,1314
2334,653851,161.305,Devotion,7.3,469
2335,505642,563.114,Black Panther: Wakanda Forever,7.3,4764
2336,360737,7.956,Center of My World,7.3,219
2337,40180,10.219,Fear Over the City,7.3,221
2338,874299,15.276,South Park: Post COVID,7.3,218
2339,785539,14.249,Resort to Love,7.3,369
2340,493922,39.479,Hereditary,7.3,6574
2341,392982,11.465,Marshall,7.3,540
2342,391713,23.271,Lady Bird,7.3,7603
2343,19913,32.886,(500) Days of Summer,7.3,9094
2344,12900,9.011,Conspiracy,7.3,332
2345,11197,11.951,Evil,7.3,280
2346,10360,13.975,Hunger,7.3,999
2347,11832,10.414,Babette's Feast,7.3,322
2348,10139,13.651,Milk,7.3,1963
2349,557,77.626,Spider-Man,7.3,17074
2350,152780,8.043,The Past,7.3,479
2351,41201,12.03,The Illusionist,7.3,507
2352,30421,11.169,A Chinese Ghost Story,7.3,224
2353,24748,11.144,Hud,7.3,248
2354,16136,13.5,Juice,7.3,342
2355,3543,7.869,Bagdad Cafe,7.3,321
2356,1850,9.836,Man on the Moon,7.3,1533
2357,467909,13.472,In the Heights,7.3,584
2358,446696,13.519,Life Itself,7.3,466
2359,375315,9.08,The Salesman,7.3,763
2360,10421,9.372,War of the Buttons,7.3,238
2361,1830,29.659,Lord of War,7.3,4110
2362,19908,37.011,Zombieland,7.3,11162
2363,14646,6.793,Family Resemblances,7.3,242
2364,13597,17.892,Labyrinth,7.3,2091
2365,10795,10.765,Tell No One,7.3,1227
2366,3019,11.071,Dr. Jekyll and Mr. Hyde,7.3,231
2367,509,27.211,Notting Hill,7.3,5396
2368,502425,14.926,Escape from Pretoria,7.3,1095
2369,185008,10.201,Yeh Jawaani Hai Deewani,7.3,213
2370,10149,10.635,Smoke,7.3,403
2371,823951,24.173,November,7.3,467
2372,258230,49.292,A Monster Calls,7.3,3047
2373,245168,10.564,Suffragette,7.3,1495
2374,663870,15.803,Riders of Justice,7.3,609
2375,518671,8.497,Shéhérazade,7.3,222
2376,250480,18.207,The Many Adventures of Winnie the Pooh,7.3,877
2377,10299,8.468,"Hush... Hush, Sweet Charlotte",7.3,211
2378,616251,13.768,The Broken Hearts Gallery,7.3,277
2379,8424,15.568,Love Me If You Dare,7.3,1660
2380,774752,231.779,The Guardians of the Galaxy Holiday Special,7.3,1330
2381,209274,8.45,Ida,7.3,870
2382,17111,18.922,Shutter,7.3,1022
2383,16085,7.705,Funny Girl,7.3,348
2384,11929,11.668,Dolores Claiborne,7.3,636
2385,11450,12.438,Quiz Show,7.3,772
2386,2759,12.956,"The Adventures of Priscilla, Queen of the Desert",7.3,669
2387,560050,26.243,Over the Moon,7.3,1160
2388,11537,14.792,Snake in the Eagle's Shadow,7.3,264
2389,8393,26.417,The Gods Must Be Crazy,7.3,982
2390,5590,9.649,Donkey Skin,7.3,433
2391,451,15.837,Leaving Las Vegas,7.3,1208
2392,323677,15.726,Race,7.3,1418
2393,152603,15.184,Only Lovers Left Alive,7.3,1951
2394,15152,9.365,"OSS 117: Cairo, Nest of Spies",7.3,1522
2395,778730,13.038,Crazy About Her,7.3,414
2396,211387,11.984,Marvel One-Shot: Agent Carter,7.3,648
2397,1598,17.838,Cape Fear,7.3,2952
2398,1262,11.721,Stranger Than Fiction,7.3,2007
2399,362045,13.549,Bajirao Mastani,7.3,245
2400,317557,10.146,Queen of Katwe,7.3,376
2401,475946,15.323,Blade Runner: Black Out 2022,7.3,323
2402,428836,14.394,Ophelia,7.3,478
2403,18183,14.128,Like Water for Chocolate,7.3,401
2404,17159,7.697,Eddie Murphy Raw,7.3,289
2405,12162,29.478,The Hurt Locker,7.3,5032
2406,10009,43.703,Brother Bear,7.3,4870
2407,8923,16.187,Green Street Hooligans,7.3,2085
2408,1367,34.943,Rocky II,7.3,3809
2409,487491,4.468,"Fala Sério, Mãe!",7.3,217
2410,66125,10.349,Red Dog,7.3,321
2411,18947,12.531,The Boat That Rocked,7.3,1907
2412,14320,14.467,Great Expectations,7.3,273
2413,246,12.261,Zatoichi,7.3,740
2414,220289,34.293,Coherence,7.3,2453
2415,50646,28.526,"Crazy, Stupid, Love.",7.3,7480
2416,16227,8.725,Dark Passage,7.3,280
2417,60308,17.695,Moneyball,7.3,4440
2418,2657,13.999,Pleasantville,7.3,1470
2419,591274,29.933,Fear Street: 1978,7.3,1575
2420,21641,9.465,The Damned United,7.3,548
2421,20367,8.822,Detour,7.3,294
2422,8374,14.251,The Boondock Saints,7.3,2105
2423,585245,68.911,Clifford the Big Red Dog,7.2,1553
2424,399055,27.6,The Shape of Water,7.2,11268
2425,298115,19.708,Dragons: Dawn Of The Dragon Racers,7.2,293
2426,198277,19.235,Begin Again,7.2,3472
2427,112949,17.149,Safe Haven,7.2,2150
2428,51497,16.3,Fast Five,7.2,7287
2429,500006,9.534,Utøya: July 22,7.2,315
